filename,label
C:\Users\ayush\Desktop\ISL\Indian\Q\889.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\A\815.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\5\632.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\5\972.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\1\202.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\N\746.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\447.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\J\1176.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\H\978.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\5\215.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\J\709.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\3\218.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\N\78.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\E\328.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\X\133.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\K\475.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\K\696.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\T\408.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Z\507.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\Y\173.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\K\343.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\I\661.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\G\777.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\A\76.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\6\111.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\N\750.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\X\230.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\Y\1080.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\E\670.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\F\456.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\C\320.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\H\126.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\K\1015.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\B\890.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\R\633.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\L\454.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\M\957.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\W\506.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\H\145.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\V\388.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\N\322.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\T\537.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\U\1075.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\V\493.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\C\688.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\G\157.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\3\327.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\4\571.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\M\1052.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\M\1066.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\269.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\C\246 copy.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\O\1059.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\T\1087.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Q\552.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\F\353.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\F\215.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\I\1000.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\V\425.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\O\229.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\Y\161.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\O\516.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\L\731.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\P\537.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\R\93.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\M\636.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\O\790.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\1\514.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\D\1015.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\2\522.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\O\1158.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\1\966.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\U\1026.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Z\280.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\U\1082.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\1\768.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\R\68.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\Z\560.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\U\301.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\X\392.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\O\686.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\3\50.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Y\1088.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\H\814.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\Z\371.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\I\162.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\A\300.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\H\982.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\C\263.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\P\243.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\5\596.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\R\64.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\B\554.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\2\1005.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\J\905.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\Z\406.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\Y\726.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\B\1171.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\5\218.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\4\577.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\P\10.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\J\761.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\T\648.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\H\961.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\6\666.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\B\830.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\J\549.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\2\121.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\F\910.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\E\273.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\3\978.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\O\43.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\A\489.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\X\730.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\P\515.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\B\154.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\V\51.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\D\1118.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\B\108.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\Q\1119.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\M\669.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\86.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\M\405.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\V\843.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\J\920.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\J\302.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\M\220.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\P\908.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\6\518.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\M\226.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\N\1198.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\S\17.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\O\007.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\W\470.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\J\1059.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\3\1032.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Z\586.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\T\1157.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\C\115.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\L\1030.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\L\797.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\N\895.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\H\254.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\A\134.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\Y\544.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\A\141.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\R\670.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\O\042.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\I\77.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\1\716.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\2\605.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\D\848.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\5\651.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Q\36.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\1\278.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\V\1008.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\W\788.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\J\1174.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\3\37.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Z\924.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\2\817.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\T\823.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\2\500.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\8\219.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\W\581.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\R\116.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\5\1061.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\B\1009.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\Y\1172.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\X\627.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\Q\761.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\A\808.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\M\1025.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\A\752.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\S\311.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\K\831.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\M\647.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\A\238.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\E\633.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\I\518.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\E\473.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\K\549.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\X\345.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\2\103.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\4\889.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\9\614.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\W\997.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\N\448.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\495.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\N\526.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\D\834.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\8\1169.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\V\463.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\V\647.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\Z\55.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\5\352.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\S\997.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\F\1191.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\4\435.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\U\683.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\N\572.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\7\755.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\B\599.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\F\178.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\F\843.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\3\96.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\C\311.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\C\576.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\U\1116.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\H\1030.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\N\200.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\9\394.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\Y\996.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\4\872.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\H\1041.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\9\798.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\Y\149.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\5\899.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\M\718.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\E\959.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\K\432.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\O\058.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\V\662.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\A\736.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\Y\926.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\M\792.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\H\649.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\X\59.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\R\1117.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\C\515.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\W\71.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\Q\929.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\7\511.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\6\1177.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\G\813.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\K\113.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\U\272.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\C\145.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\U\1133.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Y\749.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\G\250.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Q\890.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\X\490.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\7\1196.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\O\561.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\2\849.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\M\76.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\D\351.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\F\1178.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\4\365.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\T\929.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Y\1179.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\9\226.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\U\376.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\D\161.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\5\776.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\H\1053.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\R\348.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\J\533.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\K\748.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\3\1061.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\8\851.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\V\412.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\9\903.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\S\632.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\Y\639.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\9\826.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\4\1007.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\Y\780.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\8\687.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\K\545.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\U\121.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\A\987.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\W\459.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\2\80.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\2\312.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\S\874.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\8\1120.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\B\441.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\A\616.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\W\111.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\P\1160.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\2\823.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\3\601.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\B\734.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\R\237.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\V\193.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\V\1034.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\O\474.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\8\382.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\Q\1026.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\R\218.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\K\754.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\2\489.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\E\555.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\I\392.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\B\1052.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\2\314.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\J\2.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\N\281.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\6\524.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\B\21.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\8\869.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\Z\856.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\1.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\O\769.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\R\1089.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\1\127.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\S\507.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\O\1014.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\L\764.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\J\226.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\H\494.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\C\1161.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\E\1014.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\I\749.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\K\589.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\T\278.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\F\338.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\Y\1197.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\M\1143.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\1017.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\W\45.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\K\618.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\4\1162.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\C\256.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\1\93.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\R\426.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\I\134 copy.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\Q\107.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\6\377.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\5\920.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\W\207.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\9\76.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\6\56.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\S\556.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\H\183.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\9\405.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\7\1175.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\X\789.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\3\996.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Y\36.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\O\1133.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\7\356.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\V\228.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\U\523.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\1\1024.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\S\646.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\A\1035.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\U\930.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\P\270.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\Z\893.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\Q\513.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\K\847.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\R\1121.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\W\291.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\C\274.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\7\86.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\E\858.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\F\607.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\K\911.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\A\852.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\8\1054.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\4\833.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\O\137 copy.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\U\1107.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\O\486.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\F\800.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\6\27.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\O\157.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\J\504.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\Q\26.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\N\1181.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\S\802.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\J\230.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\S\1095.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\P\621.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\2\657.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\Z\831.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\B\673.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\U\109.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\O\145.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\P\1080.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\V\70.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\5\241.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\R\25.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\8\156.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\P\383.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\M\721.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\6\877.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\Z\1199.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\9\390.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\H\906.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\3\880.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\F\1019.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\3\403.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\L\234.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\5\611.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Q\560.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\I\071.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\G\971.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\O\584.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\7\1111.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\I\345.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\W\73.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\U\391.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\7\200.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\K\31.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Y\1111.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\2\610.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\5\415.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\1\658.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\9\317.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\P\458.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\1\669.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\S\1021.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\7\940.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\Z\944.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\B\327.jpg,B
